DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.150m);Dir#1(0.150m);Speed#2(0.200m);Dir#2(0.200m);Speed#3(0.250m);Dir#3(0.250m);Speed#4(0.300m);Dir#4(0.300m);Speed#5(0.350m);Dir#5(0.350m);Speed#6(0.400m);Dir#6(0.400m);Speed#7(0.450m);Dir#7(0.450m);Speed#8(0.500m);Dir#8(0.500m);Speed#9(0.550m);Dir#9(0.550m);Speed#10(0.600m);Dir#10(0.600m);Speed#11(0.650m);Dir#11(0.650m);Speed#12(0.700m);Dir#12(0.700m);Speed#13(0.750m);Dir#13(0.750m);Speed#14(0.800m);Dir#14(0.800m);Speed#15(0.850m);Dir#15(0.850m);Speed#16(0.900m);Dir#16(0.900m);Speed#17(0.950m);Dir#17(0.950m);
8/8/2021 23:24:00; 11.1;355.0; -2.7;  0.5;  1.704; 27.25;    0;    0;  0.018; 236.31;  0.020; 243.43;  0.019; 237.99;  0.021; 234.78;  0.019; 235.49;  0.019; 237.99;  0.011; 228.81;  0.014; 233.97;  0.016; 225.00;  0.016; 230.19;  0.017; 225.00;  0.013; 221.99;  0.013; 221.99;  0.014; 230.71;  0.014; 230.71;  0.019; 237.99;  0.017; 246.37;
8/8/2021 23:26:00; 11.1;354.9; -2.7;  0.5;  1.697; 27.25;    0;    0;  0.025;  94.57;  0.026; 100.89;  0.026; 100.89;  0.027; 100.49;  0.027; 102.99;  0.024; 109.18;  0.023; 107.65;  0.024; 112.25;  0.023; 107.65;  0.023; 107.65;  0.018; 112.38;  0.019; 108.43;  0.017; 107.35;  0.016; 108.43;  0.016; 104.04;  0.016; 104.04;  0.016; 104.04;
8/8/2021 23:28:00; 11.1;355.0; -2.7;  0.5;  1.706; 27.25;    0;    0;  0.008;  97.13;  0.009;  90.00;  0.010;  90.00;  0.010;  90.00;  0.012;  85.24;  0.009;  90.00;  0.009;  83.66;  0.002;  90.00;  0.002; 270.00;  0.003; 135.00;  0.002;  26.57;  0.004; 326.31;  0.006; 315.00;  0.004; 326.31;  0.006; 315.00;  0.004; 303.69;  0.002; 270.00;
8/8/2021 23:30:00; 11.1;354.9; -2.7;  0.5;  1.733; 27.24;    0;    0;  0.020; 156.04;  0.017; 144.46;  0.014; 149.74;  0.013; 157.38;  0.017; 135.00;  0.020; 120.47;  0.020; 116.57;  0.021; 109.29;  0.018; 102.53;  0.016;  97.13;  0.013;  85.60;  0.014;  77.91;  0.020;  87.14;  0.025;  83.16;  0.026;  81.25;  0.028;  85.91;  0.026;  87.80;
8/8/2021 23:32:00; 11.1;354.9; -2.7;  0.5;  1.714; 27.24;    0;    0;  0.015; 101.31;  0.013;  98.75;  0.012; 104.04;  0.012;  90.00;  0.010;  78.69;  0.013;  61.39;  0.015;  61.70;  0.014;  77.91;  0.016;  75.96;  0.017;  83.29;  0.017;  90.00;  0.022;  90.00;  0.020;  87.14;  0.020;  95.71;  0.017;  90.00;  0.017;  83.29;  0.012;  75.96;
8/8/2021 23:34:00; 11.1;355.0; -2.7;  0.5;  1.701; 27.23;    0;    0;  0.043;  76.61;  0.042;  77.62;  0.042;  74.98;  0.043;  76.61;  0.043;  76.61;  0.044;  76.91;  0.049;  79.38;  0.042;  77.62;  0.044;  74.05;  0.045;  73.18;  0.044;  75.65;  0.042;  77.62;  0.039;  76.68;  0.042;  77.62;  0.043;  77.91;  0.044;  74.05;  0.043;  77.91;
8/8/2021 23:36:00; 11.1;354.9; -2.7;  0.5;  1.705; 27.23;    0;    0;  0.010;  66.04;  0.010;  66.04;  0.012;  75.96;  0.012;  70.02;  0.011;  63.43;  0.011;  63.43;  0.009;  49.40;  0.012; 345.96;  0.016;  60.26;  0.017;  59.04;  0.017;  59.04;  0.015;  61.70;  0.011;  48.81;  0.011;  41.19;  0.008;  45.00;  0.008;  75.96;  0.009;  90.00;
8/8/2021 23:38:00; 11.1;355.0; -2.7;  0.5;  1.730; 27.23;    0;    0;  0.061;  82.41;  0.061;  82.41;  0.061;  82.41;  0.061;  80.54;  0.062;  81.61;  0.062;  77.97;  0.061;  80.54;  0.066;  79.54;  0.062;  77.97;  0.063;  77.07;  0.062;  79.78;  0.061;  82.41;  0.055;  79.51;  0.058;  79.08;  0.061;  80.54;  0.063;  77.07;  0.060;  78.50;
8/8/2021 23:40:00; 11.1;355.0; -2.7;  0.5;  1.717; 27.23;    0;    0;  0.013; 265.60;  0.010; 264.29;  0.009; 290.56;  0.008; 320.19;  0.011; 318.81;  0.012; 318.37;  0.013; 331.39;  0.010; 343.30;  0.011; 344.74;  0.011; 354.81;  0.011;   5.19;  0.009;   6.34;  0.011;   5.19;  0.009;  26.57;  0.007;  33.69;  0.007;  33.69;  0.007;  33.69;
8/8/2021 23:42:00; 11.1;355.0; -2.7;  0.5;  1.720; 27.23;    0;    0;  0.033;  88.26;  0.032;  90.00;  0.032;  88.21;  0.034;  84.96;  0.034;  81.63;  0.034;  81.63;  0.036;  83.66;  0.038;  83.99;  0.036;  83.66;  0.036;  85.24;  0.038;  81.03;  0.041;  80.07;  0.038;  77.80;  0.040;  78.41;  0.043;  80.54;  0.045;  79.70;  0.038;  79.29;
8/8/2021 23:44:00; 11.1;355.0; -2.7;  0.5;  1.733; 27.23;    0;    0;  0.026;  81.25;  0.029;  93.95;  0.032;  95.36;  0.033;  88.26;  0.033;  86.53;  0.038;  79.29;  0.036;  80.54;  0.036;  85.24;  0.036;  72.07;  0.037;  64.13;  0.035;  67.89;  0.038;  68.20;  0.036;  72.07;  0.036;  72.07;  0.036;  75.58;  0.039;  76.68;  0.038;  79.29;
8/8/2021 23:46:00; 11.1;354.9; -2.7;  0.5;  1.720; 27.22;    0;    0;  0.024;  92.39;  0.026;  87.80;  0.029;  90.00;  0.029;  88.03;  0.032;  84.64;  0.033;  83.09;  0.036;  85.24;  0.036;  83.66;  0.040;  84.29;  0.040;  82.87;  0.041;  81.67;  0.043;  80.54;  0.043;  80.54;  0.047;  80.13;  0.047;  77.74;  0.043;  76.61;  0.036;  74.05;
8/8/2021 23:48:00; 11.1;354.9; -2.7;  0.5;  1.721; 27.22;    0;    0;  0.020; 101.31;  0.023;  94.97;  0.024;  87.61;  0.023;  80.13;  0.024;  73.07;  0.026;  76.50;  0.027;  77.01;  0.026;  83.42;  0.026;  76.50;  0.025;  66.50;  0.022;  68.20;  0.022;  68.20;  0.019;  68.75;  0.019;  64.80;  0.021;  70.71;  0.022;  63.43;  0.022;  56.31;
8/8/2021 23:50:00; 11.1;355.0; -2.7;  0.5;  1.725; 27.22;    0;    0;  0.025;  87.71;  0.025;  87.71;  0.028;  83.88;  0.028;  83.88;  0.027;  79.51;  0.028;  83.88;  0.027;  79.51;  0.032;  81.12;  0.030;  80.54;  0.029;  84.09;  0.028;  83.88;  0.030;  78.31;  0.030;  78.31;  0.033;  81.38;  0.034;  78.02;  0.029;  84.09;  0.032;  84.64;
8/8/2021 23:52:00; 11.1;355.0; -2.7;  0.5;  1.724; 27.22;    0;    0;  0.048;  82.87;  0.049;  80.54;  0.052;  81.09;  0.053;  79.11;  0.051;  79.80;  0.053;  79.11;  0.053;  79.11;  0.057;  78.89;  0.057;  74.74;  0.059;  76.20;  0.062;  75.07;  0.062;  75.07;  0.061;  75.74;  0.059;  75.26;  0.054;  78.27;  0.054;  81.42;  0.050;  85.43;
8/8/2021 23:54:00; 11.1;354.9; -2.7;  0.5;  1.720; 27.22;    0;    0;  0.006;  80.54;  0.009;  83.66;  0.008;  66.80;  0.006;  71.57;  0.008;  66.80;  0.010;  66.04;  0.011;  68.20;  0.017; 273.37;  0.013;  61.39;  0.020;  63.43;  0.018;  70.56;  0.020;  63.43;  0.019;  68.75;  0.019;  64.80;  0.015;  61.70;  0.012;  70.02;  0.010;  73.30;
8/8/2021 23:56:00; 11.1;354.9; -2.7;  0.5;  1.728; 27.22;    0;    0;  0.015; 105.95;  0.011; 105.26;  0.009; 102.53;  0.009;  90.00;  0.008;  90.00;  0.008;  66.80;  0.011;  63.43;  0.009;  54.46;  0.013;  51.34;  0.010;  90.00;  0.013;  81.25;  0.013;  85.60;  0.013;  85.60;  0.014;  81.87;  0.015;  97.59;  0.015;  97.59;  0.015; 105.95;
8/8/2021 23:58:00; 11.1;355.1; -2.7;  0.5;  1.730; 27.22;    0;    0;  0.009; 110.56;  0.010;  90.00;  0.013;  81.25;  0.016;  75.96;  0.016;  75.96;  0.014;  77.91;  0.016;  82.87;  0.017;  93.37;  0.009;  54.46;  0.010;  78.69;  0.014;  72.90;  0.012;  70.02;  0.015;  61.70;  0.014;  72.90;  0.012;  75.96;  0.010;  73.30;  0.010;  78.69;
8/9/2021 00:00:00; 11.1;354.9; -2.7;  0.5;  1.714; 27.22;    0;    0;  0.020;  90.00;  0.017;  90.00;  0.017;  83.29;  0.020;  87.14;  0.021;  90.00;  0.021;  90.00;  0.029;  84.09;  0.034;  93.37;  0.022;  90.00;  0.022;  87.40;  0.022;  82.23;  0.022;  68.20;  0.022;  68.20;  0.019;  68.75;  0.018;  77.47;  0.017;  83.29;  0.018;  80.54;
8/9/2021 00:02:00; 11.1;355.0; -2.7;  0.5;  1.734; 27.22;    0;    0;  0.013; 122.47;  0.010; 119.05;  0.012; 124.99;  0.013; 112.62;  0.016; 111.80;  0.018;  99.46;  0.021;  90.00;  0.032;  88.21;  0.025;  71.57;  0.027;  77.01;  0.026;  81.25;  0.024;  73.07;  0.026;  67.38;  0.027;  74.93;  0.027;  74.93;  0.029;  72.18;  0.026;  76.50;
8/9/2021 00:04:00; 11.1;354.9; -2.7;  0.5;  1.746; 27.21;    0;    0;  0.037;  86.91;  0.037;  85.36;  0.038;  83.99;  0.043;  84.69;  0.043;  87.34;  0.043;  84.69;  0.041;  83.05;  0.029;  88.03;  0.035;  76.76;  0.040;  78.41;  0.041;  83.05;  0.043;  80.54;  0.043;  77.91;  0.041;  80.07;  0.041;  81.67;  0.042;  78.96;  0.040;  84.29;
8/9/2021 00:06:00; 11.1;355.0; -2.7;  0.5;  1.737; 27.21;    0;    0;  0.018;  77.47;  0.017;  79.99;  0.020;  87.14;  0.016;  75.96;  0.017;  59.04;  0.023;  61.19;  0.030;  66.80;  0.043;  77.91;  0.032;  69.86;  0.034;  64.18;  0.034;  64.18;  0.034;  64.18;  0.032;  61.82;  0.031;  58.39;  0.028;  68.96;  0.029;  69.68;  0.026;  65.38;
8/9/2021 00:08:00; 11.1;354.9; -2.7;  0.5;  1.739; 27.21;    0;    0;  0.023; 265.03;  0.023; 257.20;  0.019; 254.48;  0.017; 256.76;  0.016; 266.42;  0.017; 256.76;  0.013; 265.60;  0.009; 270.00;  0.011; 254.74;  0.013; 257.01;  0.013; 257.01;  0.014; 261.87;  0.011; 259.70;  0.010; 264.29;  0.011; 248.20;  0.013; 265.60;  0.013; 261.25;
8/9/2021 00:10:00; 11.1;355.0; -2.7;  0.5;  1.747; 27.20;    0;    0;  0.005;  68.20;  0.010;  66.04;  0.015;  61.70;  0.015;  61.70;  0.013;  61.39;  0.013;  61.39;  0.012;  70.02;  0.011;  68.20;  0.010;  78.69;  0.009;  54.46;  0.011;  56.31;  0.014;  53.97;  0.014;  50.71;  0.014;  68.96;  0.015;  61.70;  0.014;  45.00;  0.016;  45.00;
8/9/2021 00:12:00; 11.1;355.0; -2.7;  0.5;  1.752; 27.20;    0;    0;  0.093;  79.42;  0.092;  80.64;  0.093;  80.74;  0.094;  80.84;  0.097;  81.70;  0.096;  81.03;  0.101;  82.03;  0.101;  82.03;  0.093;  85.08;  0.101;  82.03;  0.105;  81.79;  0.105;  82.33;  0.108;  81.50;  0.108;  81.50;  0.103;  79.89;  0.103;  77.71;  0.101;  80.35;
8/9/2021 00:14:00; 11.1;355.1; -2.7;  0.5;  1.750; 27.20;    0;    0;  0.045;  84.92;  0.046;  78.69;  0.045;  82.41;  0.046;  86.27;  0.044;  87.40;  0.044;  86.10;  0.043;  82.06;  0.038;  81.03;  0.042;  78.96;  0.041;  85.82;  0.043;  84.69;  0.045;  79.70;  0.045;  77.20;  0.049;  79.38;  0.051;  83.29;  0.051;  86.63;  0.052;  84.51;
8/9/2021 00:16:00; 11.1;354.9; -2.7;  0.5;  1.741; 27.20;    0;    0;  0.003; 161.57;  0.005; 126.87;  0.006;  99.46;  0.008;  90.00;  0.008;  97.13;  0.010; 119.05;  0.011; 142.13;  0.012; 124.99;  0.002;  90.00;  0.005;  90.00;  0.006;  80.54;  0.005;  78.69;  0.005;  78.69;  0.006;  99.46;  0.008;  97.13;  0.008;  97.13;  0.012; 109.98;
8/9/2021 00:18:00; 11.1;355.0; -2.7;  0.5;  1.758; 27.19;    0;    0;  0.012; 245.56;  0.007; 270.00;  0.008; 277.13;  0.005; 281.31;  0.003; 341.57;  0.002;  26.57;  0.001; 225.00;  0.009; 263.66;  0.002; 243.43;  0.002;  90.00;  0.001; 135.00;  0.004;  75.96;  0.005; 111.80;  0.002;  90.00;  0.004;  75.96;  0.002;  26.57;  0.003; 341.57;
8/9/2021 00:20:00; 11.1;355.0; -2.7;  0.5;  1.754; 27.19;    0;    0;  0.031; 103.13;  0.032;  95.36;  0.032;  95.36;  0.032;  95.36;  0.031;  91.85;  0.033;  91.74;  0.033;  91.74;  0.029;  90.00;  0.025;  83.16;  0.036; 102.88;  0.039;  95.86;  0.040;  94.29;  0.040;  91.43;  0.039;  90.00;  0.039;  92.94;  0.038;  94.51;  0.034;  93.37;
8/9/2021 00:22:00; 11.1;355.0; -2.7;  0.5;  1.739; 27.18;    0;    0;  0.007; 326.31;  0.011; 315.00;  0.011; 318.81;  0.010; 315.00;  0.008; 309.81;  0.006; 321.34;  0.004; 326.31;  0.005; 270.00;  0.002;  26.57;  0.006; 350.54;  0.008; 330.26;  0.009; 339.44;  0.008; 320.19;  0.009; 296.57;  0.010; 299.05;  0.010; 299.05;  0.012; 289.98;
8/9/2021 00:24:00; 11.1;355.0; -2.7;  0.5;  1.747; 27.18;    0;    0;  0.008;  90.00;  0.014;  72.90;  0.015;  66.80;  0.015;  70.35;  0.017;  64.98;  0.014;  68.96;  0.014;  68.96;  0.019;  71.57;  0.014;  68.96;  0.013;  61.39;  0.015;  61.70;  0.012;  70.02;  0.006;  71.57;  0.002;  63.43;  0.001; 315.00;  0.001; 225.00;  0.002;  63.43;
8/9/2021 00:26:00; 11.1;355.0; -2.7;  0.5;  1.754; 27.17;    0;    0;  0.025;  71.57;  0.028;  73.50;  0.029;  69.68;  0.032;  69.86;  0.034;  69.44;  0.033;  70.46;  0.033;  68.84;  0.032;  65.85;  0.029;  49.18;  0.035;  62.70;  0.030;  66.80;  0.030;  68.55;  0.029;  67.83;  0.028;  68.96;  0.030;  68.55;  0.029;  69.68;  0.030;  64.29;
8/9/2021 00:28:00; 11.1;354.9; -2.7;  0.5;  1.770; 27.17;    0;    0;  0.022;  76.61;  0.023;  70.02;  0.024;  73.07;  0.025;  71.57;  0.030;  78.31;  0.028;  75.47;  0.027;  77.01;  0.027;  79.51;  0.030;  78.31;  0.026;  83.42;  0.029;  82.15;  0.029;  82.15;  0.030;  80.54;  0.029;  82.15;  0.032;  81.12;  0.034;  79.70;  0.034;  72.65;
8/9/2021 00:30:00; 11.1;354.9; -2.7;  0.5;  1.752; 27.17;    0;    0;  0.002;  63.43;  0.004;  56.31;  0.006;  59.04;  0.007;  45.00;  0.008;  50.19;  0.007;  45.00;  0.008;  50.19;  0.015;  90.00;  0.007;  56.31;  0.011;  56.31;  0.010;  66.04;  0.009;  54.46;  0.009;  49.40;  0.011;  56.31;  0.011;  56.31;  0.007;  45.00;  0.007;  56.31;
8/9/2021 00:32:00; 11.1;355.0; -2.7;  0.5;  1.756; 27.16;    0;    0;  0.015;  90.00;  0.015;  90.00;  0.015;  90.00;  0.015;  90.00;  0.013;  85.60;  0.012;  90.00;  0.012;  85.24;  0.008;  66.80;  0.007;  56.31;  0.014;  81.87;  0.016;  68.20;  0.022;  76.61;  0.023;  74.74;  0.023;  74.74;  0.023;  74.74;  0.022;  76.61;  0.019;  86.99;
8/9/2021 00:34:00; 11.1;355.0; -2.7;  0.5;  1.771; 27.15;    0;    0;  0.016;  93.58;  0.016;  86.42;  0.019;  86.99;  0.018;  80.54;  0.018;  80.54;  0.018;  80.54;  0.023;  74.74;  0.017;  64.98;  0.014; 303.69;  0.011;  26.57;  0.020;  69.78;  0.023;  70.02;  0.026;  81.25;  0.026;  76.50;  0.024;  73.07;  0.024;  77.74;  0.023;  77.20;
8/9/2021 00:36:00; 11.1;355.1; -2.7;  0.5;  1.767; 27.15;    0;    0;  0.055;  76.22;  0.055;  76.22;  0.057;  76.93;  0.059;  75.26;  0.060;  75.50;  0.065;  75.75;  0.066;  74.29;  0.076;  77.06;  0.046;  86.27;  0.059;  75.26;  0.065;  77.47;  0.058;  78.11;  0.063;  79.05;  0.070;  79.33;  0.066;  79.54;  0.063;  77.07;  0.062;  78.87;
8/9/2021 00:38:00; 11.1;355.0; -2.7;  0.5;  1.759; 27.14;    0;    0;  0.041;  81.67;  0.040;  82.87;  0.038;  83.99;  0.041;  81.67;  0.040;  82.87;  0.043;  84.69;  0.045;  86.19;  0.051;  80.91;  0.037;  69.62;  0.049;  77.09;  0.051;  84.40;  0.054;  86.82;  0.056;  84.90;  0.055;  82.75;  0.057;  79.88;  0.057;  81.87;  0.054;  79.32;
8/9/2021 00:40:00; 11.1;354.9; -2.7;  0.5;  1.747; 27.14;    0;    0;  0.039;  92.94;  0.034;  93.37;  0.032;  93.58;  0.030;  86.19;  0.028;  85.91;  0.030;  86.19;  0.033;  86.53;  0.052;  85.60;  0.048;  88.81;  0.034;  81.63;  0.032;  79.05;  0.032;  84.64;  0.032;  81.12;  0.035;  79.99;  0.034;  84.96;  0.030;  86.19;  0.030;  86.19;
8/9/2021 00:42:00; 11.1;354.9; -2.7;  0.5;  1.754; 27.14;    0;    0;  0.028;  92.05;  0.028;  90.00;  0.026;  87.80;  0.031;  91.85;  0.033;  91.74;  0.036;  91.59;  0.035;  93.27;  0.036;  93.18;  0.037;  90.00;  0.036;  96.34;  0.034;  93.37;  0.031;  95.53;  0.033;  88.26;  0.031;  91.85;  0.032; 100.95;  0.026; 100.89;  0.024;  99.46;
8/9/2021 00:44:00; 11.1;354.9; -2.7;  0.5;  1.783; 27.13;    0;    0;  0.021; 234.78;  0.018; 243.43;  0.018; 253.61;  0.014; 257.91;  0.010; 270.00;  0.009; 282.53;  0.006; 300.96;  0.007;   0.00;  0.010; 336.04;  0.005;  78.69;  0.011;  33.69;  0.011;  33.69;  0.013;  32.47;  0.012;  19.98;  0.014;  17.10;  0.010;  16.70;  0.002;  26.57;
8/9/2021 00:46:00; 11.1;354.9; -2.7;  0.5;  1.766; 27.12;    0;    0;  0.013;  94.40;  0.014;  77.91;  0.015;  70.35;  0.016;  75.96;  0.015;  70.35;  0.016;  75.96;  0.013;  81.25;  0.014;  72.90;  0.023; 254.74;  0.010; 135.00;  0.016;  60.26;  0.019;  64.80;  0.021;  67.17;  0.023;  74.74;  0.018;  73.61;  0.018;  73.61;  0.010;  73.30;
8/9/2021 00:48:00; 11.1;355.0; -2.7;  0.5;  1.749; 27.11;    0;    0;  0.012;  99.46;  0.009;  83.66;  0.011;  63.43;  0.015;  53.13;  0.018;  67.62;  0.020;  69.78;  0.023;  74.74;  0.013;  94.40;  0.017;  93.37;  0.022;  76.61;  0.024;  85.24;  0.023;  94.97;  0.025;  96.84;  0.025; 104.04;  0.021;  90.00;  0.021;  79.22;  0.024;  77.74;
8/9/2021 00:50:00; 11.1;355.0; -2.7;  0.5;  1.761; 27.11;    0;    0;  0.019;  71.57;  0.018;  73.61;  0.017;  79.99;  0.018;  77.47;  0.021;  84.56;  0.017;  83.29;  0.017;  83.29;  0.018;  77.47;  0.018;  80.54;  0.017;  83.29;  0.017;  59.04;  0.015;  61.70;  0.012;  55.01;  0.014;  53.97;  0.011;  63.43;  0.009;  83.66;  0.008;  66.80;
8/9/2021 00:52:00; 11.1;354.9; -2.7;  0.5;  1.786; 27.11;    0;    0;  0.050;  88.85;  0.048;  90.00;  0.051;  90.00;  0.054;  90.00;  0.054;  90.00;  0.055;  90.00;  0.054;  90.00;  0.055;  86.88;  0.054;  90.00;  0.054;  87.88;  0.055;  83.77;  0.054;  84.71;  0.055;  83.77;  0.054;  84.71;  0.055;  82.75;  0.049;  81.87;  0.049;  81.87;
8/9/2021 00:54:00; 11.1;355.0; -2.7;  0.5;  1.770; 27.10;    0;    0;  0.070;  86.73;  0.073;  87.65;  0.071;  87.58;  0.071;  83.57;  0.069;  82.46;  0.066;  80.39;  0.069;  82.46;  0.070;  82.57;  0.073;  82.87;  0.073;  79.00;  0.073;  80.54;  0.073;  83.75;  0.073;  80.54;  0.071;  81.07;  0.070;  80.13;  0.070;  80.13;  0.070;  81.75;
8/9/2021 00:56:00; 11.1;355.0; -2.7;  0.5;  1.781; 27.10;    0;    0;  0.096;  82.21;  0.102;  81.55;  0.109;  82.09;  0.112;  81.29;  0.111;  78.59;  0.111;  78.59;  0.110;  77.36;  0.113;  77.69;  0.116;  79.08;  0.114;  77.31;  0.111;  78.08;  0.114;  78.89;  0.113;  77.69;  0.113;  77.69;  0.108;  77.12;  0.110;  79.00;  0.109;  81.05;
8/9/2021 00:58:00; 11.1;354.9; -2.7;  0.5;  1.768; 27.09;    0;    0;  0.063;  89.09;  0.060;  89.05;  0.058;  90.00;  0.058;  89.01;  0.058;  89.01;  0.060;  86.19;  0.060;  85.24;  0.056;  82.87;  0.061;  85.31;  0.066;  57.99;  0.058;  78.11;  0.058;  82.01;  0.058;  81.03;  0.055;  82.75;  0.052;  82.33;  0.053;  83.54;  0.052;  82.33;
8/9/2021 01:00:00; 11.1;354.9; -2.7;  0.5;  1.771; 27.09;    0;    0;  0.031;  97.35;  0.032;  95.36;  0.035;  91.64;  0.035;  90.00;  0.036;  93.18;  0.034;  96.71;  0.032; 100.95;  0.034; 100.30;  0.030;  99.46;  0.030;  99.46;  0.034;  98.37;  0.034; 100.30;  0.034; 103.63;  0.035; 101.63;  0.035; 104.83;  0.035; 101.63;  0.034;  98.37;
8/9/2021 01:02:00; 11.1;354.9; -2.7;  0.5;  1.764; 27.08;    0;    0;  0.012; 104.04;  0.010; 113.96;  0.011; 105.26;  0.011; 105.26;  0.012;  90.00;  0.012;  99.46;  0.011;  95.19;  0.012;  99.46;  0.009; 102.53;  0.010; 113.96;  0.006; 120.96;  0.006; 120.96;  0.006;  99.46;  0.009; 110.56;  0.012; 109.98;  0.011; 116.57;  0.012; 109.98;
8/9/2021 01:04:00; 11.1;355.0; -2.7;  0.5;  1.780; 27.08;    0;    0;  0.081;  80.77;  0.082;  80.19;  0.081;  80.07;  0.081;  80.07;  0.082;  80.19;  0.083;  80.31;  0.084;  81.10;  0.084;  81.10;  0.082;  80.88;  0.082;  79.51;  0.082;  80.88;  0.082;  80.88;  0.081;  80.07;  0.082;  78.69;  0.081;  80.07;  0.078;  81.14;  0.078;  81.87;
8/9/2021 01:06:00; 11.1;355.0; -2.7;  0.5;  1.765; 27.08;    0;    0;  0.047;  75.07;  0.044;  78.18;  0.046;  81.16;  0.045;  79.70;  0.043;  80.54;  0.046;  78.69;  0.046;  78.69;  0.046;  81.16;  0.046;  81.16;  0.046;  81.16;  0.049;  81.70;  0.049;  79.38;  0.049;  81.87;  0.046;  81.16;  0.049;  79.38;  0.044;  78.18;  0.040;  78.41;
8/9/2021 01:08:00; 11.1;354.9; -2.7;  0.5;  1.763; 27.07;    0;    0;  0.024;  92.39;  0.024;  87.61;  0.025;  78.69;  0.022;  76.61;  0.018;  70.56;  0.019;  57.99;  0.019;  55.49;  0.018;  47.29;  0.014;  50.71;  0.011;  48.81;  0.010;  66.04;  0.014;  72.90;  0.013;  81.25;  0.013;  90.00;  0.013;  85.60;  0.015;  97.59;  0.013;  94.40;
8/9/2021 01:10:00; 11.1;355.0; -2.7;  0.5;  1.773; 27.07;    0;    0;  0.004; 180.00;  0.002; 180.00;  0.001; 135.00;  0.001; 135.00;  0.002; 180.00;  0.003; 135.00;  0.003; 135.00;  0.003; 161.57;  0.004; 146.31;  0.004; 165.96;  0.004; 165.96;  0.005; 216.87;  0.005; 216.87;  0.006; 218.66;  0.008; 225.00;  0.007; 236.31;  0.009; 234.46;
8/9/2021 01:12:00; 11.1;354.9; -2.7;  0.5;  1.765; 27.06;    0;    0;  0.044;  87.40;  0.044;  86.10;  0.048;  84.05;  0.048;  84.05;  0.049;  84.17;  0.050;  79.59;  0.053;  77.01;  0.053;  77.01;  0.052;  82.33;  0.049;  81.87;  0.050;  87.71;  0.050;  87.71;  0.050;  88.85;  0.051;  87.75;  0.048;  88.81;  0.047;  90.00;  0.043;  87.34;
8/9/2021 01:14:00; 11.1;355.0; -2.7;  0.5;  1.802; 27.06;    0;    0;  0.039;  68.75;  0.043;  68.20;  0.045;  71.97;  0.049;  73.41;  0.052;  74.36;  0.052;  72.26;  0.054;  71.57;  0.055;  71.90;  0.058;  68.75;  0.060;  69.44;  0.060;  69.44;  0.062;  67.17;  0.064;  69.03;  0.062;  67.17;  0.059;  68.20;  0.058;  70.94;  0.061;  67.67;
8/9/2021 01:16:00; 11.1;354.9; -2.7;  0.5;  1.774; 27.06;    0;    0;  0.011; 116.57;  0.010; 156.04;  0.009; 159.44;  0.009; 167.47;  0.008; 180.00;  0.005; 180.00;  0.005; 201.80;  0.004; 213.69;  0.003; 251.57;  0.006; 260.54;  0.007; 254.05;  0.005; 216.87;  0.005; 168.69;  0.004; 213.69;  0.001; 315.00;  0.004;  33.69;  0.004;  26.57;
8/9/2021 01:18:00; 11.0;354.9; -2.7;  0.5;  1.767; 27.06;    0;    0;  0.023; 235.62;  0.022; 237.72;  0.020; 243.43;  0.018; 243.43;  0.018; 243.43;  0.017; 246.37;  0.017; 244.98;  0.017; 244.98;  0.018; 253.61;  0.018; 253.61;  0.019; 258.11;  0.024; 255.38;  0.024; 255.38;  0.022; 249.15;  0.023; 246.80;  0.026; 247.38;  0.027; 246.25;
8/9/2021 01:20:00; 11.0;355.0; -2.7;  0.5;  1.769; 27.06;    0;    0;  0.050;  85.43;  0.047;  85.14;  0.046;  88.75;  0.046;  88.75;  0.046;  88.75;  0.044;  90.00;  0.046;  88.75;  0.046;  88.75;  0.045;  86.19;  0.047;  85.14;  0.047;  87.56;  0.047;  85.14;  0.045;  84.92;  0.044;  83.52;  0.044;  86.10;  0.043;  87.34;  0.040;  90.00;
8/9/2021 01:22:00; 11.0;354.9; -2.7;  0.5;  1.771; 27.06;    0;    0;  0.009;  83.66;  0.012;  75.96;  0.011;  56.31;  0.011;  45.00;  0.013;  51.34;  0.013;  51.34;  0.013;  51.34;  0.013;  51.34;  0.012;  55.01;  0.011;  63.43;  0.011;  63.43;  0.011;  63.43;  0.013;  61.39;  0.011;  63.43;  0.009;  71.57;  0.009;  83.66;  0.010;  84.29;
8/9/2021 01:24:00; 11.0;355.0; -2.7;  0.5;  1.753; 27.05;    0;    0;  0.054; 263.66;  0.053; 264.61;  0.053; 262.48;  0.053; 262.48;  0.050; 263.16;  0.049; 261.87;  0.050; 263.16;  0.049; 261.87;  0.048; 262.87;  0.052; 263.42;  0.054; 261.42;  0.055; 261.57;  0.056; 262.87;  0.055; 261.57;  0.060; 263.35;  0.064; 260.98;  0.066; 260.39;
